Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH (total scale),pH QF,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
CHEECA_80W_25N,24.898,-80.618,5/13/17,21:17,321.4,2,13.15,403.7,2,11.17,1011,29.4,103.77,28.016,36.804,325.6,408.2,312,391.2,-79.2,313,392.4,-79.4,-999,5,-999,5,3.285,2,233.1,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,0:17,326.6,2,12.42,404.1,2,10.72,1010.8,29.9,104.23,27.97,36.796,330.7,408.4,316.8,391.3,-74.5,317.8,392.6,-74.7,-999,5,-999,5,2.876,2,229.8,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,3:17,327.4,2,12.26,404,2,11.26,1011.6,29.6,104.41,27.81,36.761,331.5,408.6,318,392,-74,319,393.2,-74.2,-999,5,0.202,2,2.995,2,221.9,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,6:17,330,2,12.18,403.9,2,11.31,1011.5,29,103.95,27.691,36.782,334.1,408.5,320.5,392,-71.4,321.5,393.2,-71.6,-999,5,0.203,2,2.825,2,212.7,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,9:17,342.7,2,12.22,404.1,2,11.5,1009.6,28.6,102.85,27.568,36.838,347,408.8,332.3,391.5,-59.2,333.4,392.7,-59.4,-999,5,-999,5,3.028,2,199.7,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,12:17,340.3,2,12.95,403.6,2,12.12,1011.6,28.3,101.81,27.568,36.975,344.8,408.5,330.9,392.1,-61.2,331.9,393.3,-61.4,-999,5,-999,5,3.19,2,195.9,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,15:17,302.6,2,13.09,403.8,2,11.96,1012.8,28.3,101.26,28.224,37.602,306.6,408.7,294.2,392.2,-98,295.1,393.4,-98.3,-999,5,-999,5,3.698,2,194.4,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,18:17,313.5,2,14.62,401.3,2,14.11,1012.5,28.6,101.16,28.653,37.883,318.2,407,305,390.1,-85.1,305.9,391.3,-85.4,-999,5,-999,5,3.783,2,194.8,2
CHEECA_80W_25N,24.898,-80.618,5/14/17,21:17,316.8,2,12.81,402.7,2,11.66,1011.4,29.3,100.54,28.562,37.829,321,407.5,307.3,390.2,-82.9,308.2,391.4,-83.1,-999,5,-999,5,3.568,2,190.6,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,0:17,312.4,2,13.1,402.9,2,11.83,1011.6,29.2,100.65,28.521,37.663,316.5,407.7,303.2,390.5,-87.3,304.1,391.7,-87.6,-999,5,-999,5,3.21,2,198.5,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,3:17,327.7,2,12.63,403,2,11.45,1012.7,28.9,99.89,28.512,37.742,331.9,407.7,318.2,390.9,-72.7,319.2,392.1,-72.9,-999,5,0.224,2,3.207,2,185.6,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,6:17,325.4,2,12.38,404.9,2,11.19,1012.2,28.5,100,27.959,37.367,329.5,409.5,316.2,392.9,-76.7,317.1,394.1,-77,-999,5,0.221,2,2.739,2,196.4,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,9:17,329.1,2,12.29,404.4,2,11.07,1012.4,28.1,99.84,27.889,37.346,333.2,409,319.8,392.6,-72.8,320.8,393.8,-73,-999,5,-999,5,2.593,2,186.4,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,12:17,331,2,12.74,408.2,2,11.49,1014.1,27.8,99.37,27.784,37.302,335.2,412.9,322.4,397.2,-74.7,323.4,398.4,-75,-999,5,-999,5,2.516,2,176.8,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,15:17,317.4,2,13.97,404.9,2,12.85,1014.2,28,100.12,28.013,37.17,321.9,410.1,309.5,394.3,-84.8,310.4,395.5,-85.1,-999,5,-999,5,2.18,2,203.3,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,18:17,361.8,2,14.96,402.4,2,14.83,1013.4,29.3,99.98,28.62,37.161,367.3,408.5,352.3,391.9,-39.5,353.4,393.1,-39.6,-999,5,-999,5,2.343,2,192.5,2
CHEECA_80W_25N,24.898,-80.618,5/15/17,21:17,365.7,2,4.13,407.7,2,3.76,1011.8,31.4,100.05,29.145,37.18,367.2,409.2,351.3,391.5,-40.2,352.3,392.6,-40.3,-999,5,-999,5,2.15,2,195,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,0:17,326.1,2,1.05,410.9,2,-1.19,1013.1,32.3,100.97,28.848,37.338,326.4,410.4,312.9,393.4,-80.6,313.8,394.6,-80.8,-999,5,-999,5,2.204,2,219.4,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,3:17,326.8,2,12.84,403.2,2,11.23,1014.3,31.3,100.93,28.698,37.306,331.1,407.8,317.8,391.4,-73.6,318.8,392.6,-73.8,-999,5,0.185,2,2.173,2,214.4,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,6:17,337,2,13.23,402.1,2,12.09,1013.4,30.3,100.36,28.544,37.29,341.5,407,327.7,390.5,-62.8,328.7,391.7,-63,-999,5,0.173,2,2.179,2,205.1,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,9:17,349.2,2,12.89,402.4,2,11.79,1012.9,29.6,99.92,28.35,37.187,353.8,407.2,339.4,390.7,-51.2,340.5,391.9,-51.4,-999,5,-999,5,2.373,2,197,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,12:17,362.1,2,14.27,402.5,2,12.66,1014.7,29.1,99.34,28.259,37.171,367.3,407.7,353.1,391.9,-38.8,354.2,393.1,-39,-999,5,-999,5,2.445,2,186.1,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,15:17,358.3,2,15.06,402.2,2,12.94,1015.6,29.3,99.49,28.501,37.245,363.8,407.5,349.9,391.8,-42,351,393.1,-42.1,-999,5,-999,5,2.395,2,192.8,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,18:17,354.4,2,13.75,402.1,2,12.52,1015,29.5,100.07,28.693,37.156,359.4,407.2,345.3,391.2,-45.9,346.3,392.4,-46.1,-999,5,-999,5,2.348,2,202.9,2
CHEECA_80W_25N,24.898,-80.618,5/16/17,21:17,349.5,2,12.83,401.9,2,11.88,1014.2,29.8,100.76,28.759,36.998,354,406.8,339.8,390.4,-50.6,340.8,391.6,-50.8,-999,5,-999,5,2.445,2,221.1,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,0:17,328.3,2,12.64,401.5,2,11.81,1015,29.7,101.47,28.786,37.029,332.5,406.3,319.4,390.3,-70.9,320.4,391.5,-71.1,-999,5,-999,5,3.066,2,216.5,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,3:17,328,2,12.79,401.3,2,12.04,1015.9,29.3,101.27,28.795,37.24,332.3,406.2,319.5,390.5,-71.1,320.4,391.7,-71.3,-999,5,0.238,2,3.73,2,201.3,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,6:17,316.9,2,12.67,401.6,2,12.1,1014.8,28.7,101.25,28.305,36.922,321,406.5,308.6,390.8,-82.3,309.5,392,-82.5,-999,5,0.23,2,3.974,2,203.7,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,9:17,321.8,2,12.37,402.3,2,11.71,1014.2,28.5,100.81,28.183,36.903,325.9,407.1,313.2,391.2,-78,314.1,392.4,-78.3,-999,5,-999,5,5.257,2,198.1,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,12:17,331.4,2,12.79,401.6,2,12.27,1015.6,28.3,100.35,27.983,36.846,335.7,406.6,323.2,391.4,-68.2,324.2,392.7,-68.4,-999,5,-999,5,6.297,2,194.3,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,15:17,339.7,2,12.85,401.8,2,12.5,1016.5,28.3,100.48,27.959,36.745,344.1,406.9,331.7,392.1,-60.4,332.7,393.3,-60.6,-999,5,-999,5,7.482,2,202.2,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,18:17,341.6,2,12.59,401.9,2,12.1,1016,28.4,100.86,28.173,36.735,346,406.9,333.1,391.7,-58.6,334.1,392.9,-58.8,-999,5,-999,5,9.254,2,205.7,2
CHEECA_80W_25N,24.898,-80.618,5/17/17,21:17,336.6,2,12.95,401.6,2,12.11,1014.6,28.8,101.23,28.448,36.839,341.1,406.5,327.7,390.6,-62.9,328.7,391.8,-63.1,-999,5,-999,5,7.15,2,208.3,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,0:17,340.1,2,12.69,401.7,2,11.95,1015.1,29.1,101.38,28.335,36.781,344.5,406.6,331.3,390.9,-59.7,332.3,392.1,-59.8,-999,5,-999,5,6.098,2,207.3,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,3:17,375.7,2,12.44,402.1,2,11.8,1015.7,28.8,100.81,27.952,36.701,380.4,406.9,366.3,391.8,-25.5,367.4,393,-25.6,-999,5,0.27,2,8.053,2,197.1,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,6:17,368.1,2,12.31,402,2,11.78,1014.7,28.4,100.25,27.876,36.788,372.7,406.8,358.6,391.4,-32.8,359.7,392.6,-32.9,-999,5,0.259,2,7.481,2,195,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,9:17,365,2,12.35,402.7,2,11.84,1014,28.2,99.97,27.675,36.725,369.5,407.5,355.5,392,-36.5,356.6,393.2,-36.6,-999,5,-999,5,6.638,2,195.7,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,12:17,369.3,2,13.2,402,2,12.6,1015.1,28,99.62,27.523,36.668,374.2,407.1,360.5,392.2,-31.7,361.6,393.4,-31.8,-999,5,-999,5,6.314,2,193.1,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,15:17,368.3,2,12.95,402.6,2,12.49,1015.5,28,99.73,27.606,36.634,373.1,407.6,359.5,392.8,-33.2,360.6,394,-33.4,-999,5,-999,5,6.581,2,197.5,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,18:17,347.8,2,12.45,401.9,2,12.37,1014.4,28.2,100.53,27.904,36.641,352.2,406.9,338.7,391.4,-52.7,339.8,392.6,-52.9,-999,5,-999,5,7.433,2,206.1,2
CHEECA_80W_25N,24.898,-80.618,5/18/17,21:17,347.9,2,12.67,401.3,2,12.81,1013.4,28.5,101.15,28.14,36.642,352.4,406.5,338.4,390.3,-51.9,339.5,391.6,-52.1,-999,5,-999,5,6.521,2,209.6,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,0:17,346.9,2,12.34,401.7,2,11.97,1014.3,28.7,101.25,28.146,36.675,351.3,406.5,337.6,390.7,-53.1,338.7,392,-53.3,-999,5,-999,5,4.907,2,207.4,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,3:17,367.4,2,12.75,400.9,2,12.43,1015.5,28.5,100.86,27.961,36.664,372.1,406,358.3,390.9,-32.6,359.4,392.1,-32.7,-999,5,0.178,2,5.023,2,199.2,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,6:17,387.7,2,12.71,401.3,2,12.38,1013.9,28.3,100.35,27.743,36.623,392.7,406.4,377.6,390.8,-13.1,378.8,392,-13.2,-999,5,0.185,2,5.403,2,193.9,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,9:17,398.9,2,12.7,401.6,2,12.28,1013.6,28.2,99.61,27.572,36.619,404,406.6,388.5,391.1,-2.5,389.8,392.3,-2.5,-999,5,-999,5,6.915,2,187.6,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,12:17,407,2,12.41,401.6,2,12.28,1015.1,28,98.77,27.465,36.618,412.1,406.6,397,391.7,5.3,398.3,392.9,5.3,-999,5,-999,5,6.089,2,179.2,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,15:17,418.2,2,13.56,401.2,2,13.54,1016,28,98.41,27.633,36.619,423.9,406.7,408.6,392,16.6,409.9,393.2,16.6,-999,5,-999,5,5.514,2,181.4,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,18:17,408,2,12.59,402.1,2,12.87,1015.5,28.4,99.14,27.864,36.619,413.2,407.4,397.9,392.3,5.6,399.1,393.5,5.7,-999,5,-999,5,5.318,2,199.8,2
CHEECA_80W_25N,24.898,-80.618,5/19/17,21:17,369.1,2,12.7,401.5,2,12.85,1013.6,28.8,100.11,28.12,36.637,373.9,406.7,359.1,390.7,-31.6,360.2,391.9,-31.7,-999,5,-999,5,6.338,2,207.1,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,0:17,340.7,2,12.62,401.5,2,12.48,1014.6,29,100.35,28.268,36.684,345.1,406.6,331.7,390.9,-59.2,332.7,392.1,-59.4,-999,5,-999,5,6.689,2,202.6,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,3:17,331.2,2,12.94,401.5,2,12.66,1016.4,28.8,100.26,28.234,36.729,335.6,406.7,323.2,391.7,-68.5,324.2,392.9,-68.7,-999,5,0.231,2,6.305,2,197.2,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,6:17,329.9,2,12.77,401.5,2,12.44,1015,28.5,99.95,28.165,36.792,334.2,406.6,321.4,391.1,-69.7,322.4,392.3,-69.9,-999,5,0.255,2,6.592,2,192.8,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,9:17,353.5,2,12.53,402.2,2,12.25,1014.5,28.3,99.59,27.905,36.668,358,407.2,344.3,391.7,-47.3,345.4,392.9,-47.5,-999,5,-999,5,7.608,2,190.4,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,12:17,361.6,2,13.18,401.4,2,13.12,1016.8,28.2,99.05,27.772,36.665,366.4,406.7,353.4,392.3,-38.8,354.5,393.5,-39,-999,5,-999,5,7.687,2,185.1,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,15:17,369.1,2,13.9,401.7,2,13.08,1017.8,28.3,98.87,27.879,36.646,374.4,407,361.3,392.9,-31.6,362.5,394.1,-31.7,-999,5,-999,5,6.791,2,189.9,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,18:17,373.4,2,12.82,402.8,2,11.77,1017.8,28.6,99.57,28.115,36.595,378.3,407.6,364.9,393.2,-28.3,366,394.4,-28.4,-999,5,-999,5,6.603,2,201.7,2
CHEECA_80W_25N,24.898,-80.618,5/20/17,21:17,363.9,2,12.58,402.2,2,11.88,1016.7,29,100.42,28.358,36.622,368.5,407,354.9,392,-37.1,356,393.2,-37.2,-999,5,-999,5,6.303,2,207.9,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,0:17,329.3,2,13.05,401.7,2,11.83,1017.1,29.3,100.58,28.51,36.845,333.7,406.5,321.4,391.6,-70.2,322.4,392.8,-70.4,-999,5,-999,5,5.583,2,202.2,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,3:17,325.9,2,13.23,401.9,2,12.05,1017.8,28.9,100.22,28.357,36.891,330.3,406.8,318.5,392.2,-73.8,319.4,393.4,-74,-999,5,0.211,2,4.408,2,195.5,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,6:17,344.4,2,12.49,402.3,2,11.51,1017.6,28.6,99.65,28.144,36.875,348.7,406.9,336.3,392.5,-56.2,337.4,393.7,-56.3,-999,5,0.198,2,4.477,2,188.5,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,9:17,365.2,2,11.86,402.9,2,11.56,1017.2,28.2,99.17,27.977,36.806,369.6,407.6,356.4,393.1,-36.6,357.5,394.3,-36.8,-999,5,-999,5,5.11,2,186.5,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,12:17,373.2,2,13.4,402.3,2,12.71,1018.9,28,98.84,27.845,36.733,378.3,407.5,365.6,393.8,-28.2,366.7,395,-28.3,-999,5,-999,5,4.735,2,187.9,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,15:17,362.6,2,13.91,402.1,2,12.97,1019.6,28.1,98.93,28.036,36.756,367.7,407.4,355.4,393.8,-38.3,356.5,395,-38.4,-999,5,-999,5,4.058,2,192.8,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,18:17,354.2,2,13.81,402.4,2,11.81,1019,28.6,99.95,28.409,36.747,359.2,407.2,346.7,393.1,-46.4,347.8,394.3,-46.5,-999,5,-999,5,3.538,2,209.1,2
CHEECA_80W_25N,24.898,-80.618,5/21/17,21:17,300.5,2,12.26,402.8,2,10.79,1017.4,29,101.67,28.661,36.874,304.2,407.2,293,392.2,-99.2,293.9,393.4,-99.5,-999,5,-999,5,3.933,2,223.9,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,0:17,314.4,2,12.06,402.7,2,10.77,1016.8,29.1,102.61,28.535,36.83,318.3,407.1,306.5,392,-85.5,307.4,393.2,-85.8,-999,5,-999,5,3.445,2,222.4,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,3:17,321.1,2,12.51,402.2,2,11.47,1018.8,28.6,102.46,28.38,36.888,325.2,406.9,313.8,392.7,-78.8,314.8,393.9,-79.1,-999,5,0.188,2,3.244,2,209.1,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,6:17,354.7,2,12.39,402,2,11.58,1017.2,28.3,100.88,28.212,36.89,359.1,406.7,346.2,392,-45.8,347.2,393.2,-46,-999,5,0.165,2,3.021,2,185,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,9:17,325.5,2,12.38,402.3,2,11.56,1016.7,28.1,100.46,28.121,37.146,329.5,407.1,317.5,392.2,-74.7,318.5,393.4,-74.9,-999,5,-999,5,2.84,2,194,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,12:17,332.1,2,13.69,402.2,2,12.45,1018.2,28,99.82,28.002,37.189,336.7,407.3,325,393.2,-68.1,326,394.4,-68.3,-999,5,-999,5,2.733,2,190.4,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,15:17,333,2,14.38,402.4,2,12.46,1018.8,28.4,99.53,28.198,37.183,337.9,407.5,326.2,393.4,-67.2,327.3,394.7,-67.4,-999,5,-999,5,2.608,2,193.3,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,18:17,339.4,2,14.5,402.3,2,12.15,1017.1,29.3,100.18,28.688,37.044,344.4,407.3,331.6,392.1,-60.5,332.6,393.3,-60.7,-999,5,-999,5,2.554,2,202.2,2
CHEECA_80W_25N,24.898,-80.618,5/22/17,21:17,344.9,2,13.49,402.5,2,11.42,1015.5,30.4,101.32,28.876,36.973,349.6,407.1,335.9,391.2,-55.2,337,392.4,-55.4,-999,5,-999,5,2.691,2,215,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,0:17,336.1,2,13.32,402.4,2,11.23,1015.6,30.8,101.89,28.82,37.038,340.7,407,327.4,391.1,-63.7,328.4,392.3,-63.9,-999,5,-999,5,2.634,2,213.7,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,3:17,334.4,2,13.09,402.1,2,11.55,1016.6,30.2,101.62,28.687,37.112,338.9,406.8,326.1,391.5,-65.4,327.1,392.7,-65.6,-999,5,0.192,2,2.728,2,201.1,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,6:17,361,2,13.24,402.1,2,11.89,1014.7,29.4,100.27,28.457,37.088,365.8,407,351.6,391.1,-39.5,352.6,392.3,-39.6,-999,5,0.185,2,2.76,2,182.9,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,9:17,351.4,2,13.22,402.2,2,12.02,1013.9,28.8,99.46,28.334,37.079,356.1,407.1,342,391,-49,343.1,392.2,-49.1,-999,5,-999,5,2.953,2,181.6,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,12:17,326.7,2,13.97,401.8,2,12.98,1015,28.5,99.55,28.227,37.047,331.3,407.1,318.6,391.5,-72.9,319.6,392.7,-73.1,-999,5,-999,5,3.047,2,192.6,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,15:17,327.3,2,14.69,402.3,2,12.39,1015.3,28.7,99.37,28.33,37.089,332.2,407.4,319.5,391.8,-72.3,320.5,393,-72.6,-999,5,-999,5,2.889,2,190.9,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,18:17,314.5,2,14.88,403.8,2,12.64,1014,29.5,100.77,28.706,37.153,319.2,409,306.4,392.5,-86.1,307.3,393.7,-86.4,-999,5,-999,5,3.047,2,205.1,2
CHEECA_80W_25N,24.898,-80.618,5/23/17,21:17,315.1,2,14.15,402.9,2,12.03,1012.6,30.5,102.09,28.948,37.16,319.6,407.9,306.2,390.7,-84.5,307.1,391.8,-84.7,-999,5,-999,5,2.887,2,215.5,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,0:17,302.3,2,13.81,402,2,11.93,1012.4,30.9,102.89,28.846,36.976,306.5,406.9,293.6,389.7,-96.2,294.5,390.9,-96.5,-999,5,-999,5,2.903,2,219.7,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,3:17,302.6,2,14.05,400.9,2,12.9,1013.5,30.4,103.13,28.811,37.011,306.9,406.1,294.3,389.5,-95.2,295.2,390.7,-95.5,-999,5,0.188,2,2.718,2,212.7,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,6:17,326.9,2,14.08,400.8,2,13.18,1012,29.9,101.82,28.699,37.016,331.6,406.1,317.6,389,-71.4,318.6,390.2,-71.6,-999,5,0.181,2,2.916,2,191.3,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,9:17,334.5,2,13.75,402.9,2,13.01,1011.3,29.6,101.08,28.541,37.002,339.2,408.3,324.7,390.9,-66.1,325.7,392.1,-66.3,-999,5,-999,5,2.995,2,190.4,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,12:17,349.4,2,14.49,402.9,2,13.51,1010.8,29.3,100.05,28.474,36.965,354.5,408.4,339.3,390.9,-51.6,340.3,392.1,-51.8,-999,5,-999,5,3.006,2,184.8,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,15:17,348.6,2,14.84,404.8,2,13.4,1011.9,29.3,99.92,28.585,36.953,353.8,410.3,339,393.1,-54.1,340,394.3,-54.3,-999,5,-999,5,2.92,2,187.2,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,18:17,320.7,2,14.67,405,2,13.24,1010.5,29.7,101.27,28.943,37.026,325.5,410.5,311,392.3,-81.3,312,393.5,-81.5,-999,5,-999,5,3.339,2,211,2
CHEECA_80W_25N,24.898,-80.618,5/24/17,21:17,322.9,2,14.22,406.9,2,13.35,1009.9,30.5,102.44,29.169,37.017,327.6,412.4,312.7,393.7,-81,313.7,394.9,-81.2,-999,5,-999,5,3.237,2,213.8,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,0:17,339.1,2,14.39,397.9,2,13.51,1010.4,30.6,102.59,29.023,36.971,344.1,403.4,328.7,385.4,-56.7,329.7,386.6,-56.8,-999,5,-999,5,3.227,2,208.4,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,3:17,371.9,2,12.72,401.1,2,11.95,1012.4,29.8,102.33,28.795,36.868,376.6,405.9,360.8,388.9,-28,361.9,390.1,-28.1,-999,5,0.195,2,2.814,2,204,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,6:17,338.3,2,13.73,401.4,2,12.76,1011.2,29.2,101.16,28.76,36.998,343.1,406.6,328.2,389,-60.8,329.2,390.2,-61,-999,5,0.195,2,2.826,2,185.8,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,9:17,349.6,2,13.72,403.4,2,13.1,1010.5,28.9,100.27,28.653,37.038,354.5,408.7,339,390.9,-51.9,340.1,392.1,-52,-999,5,-999,5,2.693,2,176.6,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,12:17,366.6,2,13.81,405.2,2,13.49,1011.4,28.9,99.77,28.524,36.953,371.7,410.7,355.9,393.3,-37.4,357,394.5,-37.5,-999,5,-999,5,3.466,2,184.8,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,15:17,350.5,2,14.34,404,2,13.48,1012.9,29.1,99.63,28.662,36.989,355.6,409.6,340.9,392.6,-51.7,342,393.9,-51.9,-999,5,-999,5,4.1,2,188.5,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,18:17,348.5,2,15.37,403.9,2,14.03,1012.7,29.4,100,29.057,37.031,354,409.7,339,392.3,-53.3,340,393.5,-53.5,-999,5,-999,5,4.172,2,194.1,2
CHEECA_80W_25N,24.898,-80.618,5/25/17,21:17,361.5,2,15.22,401.2,2,13.47,1011.9,29.9,99.83,29.35,37.116,367.1,406.7,351.1,388.9,-37.9,352.1,390.1,-38,-999,5,-999,5,4.231,2,178.1,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,0:17,369.2,2,14.15,401.6,2,13.03,1013.6,30.2,99.58,29.272,37.121,374.5,406.9,358.8,389.9,-31.1,359.9,391.1,-31.2,-999,5,-999,5,3.695,2,182.8,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,3:17,367.3,2,14.05,400.5,2,13.04,1014.8,30.1,99,29.134,37.043,372.5,405.8,357.5,389.4,-31.9,358.6,390.6,-32,-999,5,0.233,2,3.643,2,179.2,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,6:17,355.8,2,13.81,401.7,2,13.16,1014.7,29.9,98.9,29.03,37.032,360.8,407.1,346.3,390.7,-44.4,347.3,391.9,-44.6,-999,5,0.201,2,3.021,2,183.1,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,9:17,381.3,2,13.81,399.7,2,13.19,1015,29.7,97.78,28.958,37.024,386.7,405.1,371.2,388.9,-17.7,372.4,390.1,-17.7,-999,5,-999,5,2.781,2,168,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,12:17,387,2,15.04,401.6,2,14.36,1016.6,29.6,96.74,28.929,37.017,392.9,407.4,377.9,391.9,-14,379.1,393.1,-14,-999,5,-999,5,2.737,2,163.7,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,15:17,381.6,2,15.91,399.6,2,15.89,1017.4,29.9,97.89,29.138,36.892,387.8,406.1,373.1,390.7,-17.6,374.2,391.9,-17.7,-999,5,-999,5,2.165,2,189.3,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,18:17,391.5,2,16.55,398.3,2,16.36,1016.7,31.4,98.85,29.428,36.901,398.1,405,382.5,389.1,-6.6,383.7,390.3,-6.6,-999,5,-999,5,2.066,2,198.9,2
CHEECA_80W_25N,24.898,-80.618,5/26/17,21:17,402.3,2,2.81,407,2,1.77,1015.8,33.5,99.57,30.138,36.803,403.4,407.7,386.6,390.7,-4.2,387.7,391.9,-4.2,-999,5,-999,5,1.892,2,196.8,2
CHEECA_80W_25N,24.898,-80.618,5/27/17,0:17,373.3,2,5.25,405.6,2,2.64,1016.3,34.5,100.42,29.606,36.83,375.3,406.7,360.2,390.4,-30.2,361.3,391.6,-30.3,-999,5,-999,5,1.954,2,209.4,2
CHEECA_80W_25N,24.898,-80.618,5/27/17,3:17,357.5,2,14.85,401,2,12.67,1017.2,33.6,101.53,29.53,36.896,362.9,406.1,348.7,390.3,-41.6,349.8,391.5,-41.7,-999,5,0.196,2,1.944,2,212.8,2
CHEECA_80W_25N,24.898,-80.618,5/27/17,6:17,351.7,2,15.24,400.8,2,13.58,1017,32.4,101.93,29.506,37.006,357.1,406.3,343.1,390.4,-47.3,344.2,391.6,-47.4,-999,5,0.193,2,2.09,2,205.7,2
