Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH (total scale),pH QF,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
CHEECA_80W_25N,24.898,-80.618,6/11/12,18:17,329.4,2,18.45,379,2,15.57,1018.2,31.6,102.51,-999,-999,335.6,385,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,232.9,2
CHEECA_80W_25N,24.898,-80.618,6/11/12,21:17,313.5,2,19.32,378.1,2,16.39,1017.1,32,103.45,-999,-999,319.7,384.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,239.09,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,0:17,315.5,2,16.66,379.8,2,14.49,1017.6,31.5,103.56,-999,-999,320.9,385.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,229.97,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,3:17,330.8,2,15.58,379.5,2,13.93,1017.9,30.5,102.75,-999,-999,336.1,384.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,210.42,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,6:17,350.4,2,15.29,380.6,2,13.37,1016.7,29.7,101.71,-999,-999,355.8,385.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,195.77,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,9:17,356.8,2,15.1,381.7,2,13.67,1015.8,29.2,100.92,-999,-999,362.3,387,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,194.2,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,12:17,368.2,2,15.73,380.8,2,13.86,1017,28.9,99.8,-999,-999,374,386.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,182.73,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,15:17,369.6,2,16.59,379.9,2,13.86,1017.1,30.2,99.21,-999,-999,375.8,385.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,188.49,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,18:17,325.3,2,18.22,379.4,2,14.9,1015.8,31.9,100.7,-999,-999,331.3,385.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,225.51,2
CHEECA_80W_25N,24.898,-80.618,6/12/12,21:17,329,2,18.76,380.4,2,15.22,1014.5,32.4,102.14,-999,-999,335.3,386.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,236.61,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,0:17,331.4,2,17.21,380.1,2,14.58,1014.8,31.7,102.71,-999,-999,337.2,385.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,227.88,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,3:17,328.7,2,15.25,381.4,2,13.64,1016.1,30.6,102.72,-999,-999,333.8,386.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,216.12,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,6:17,342.4,2,15.03,381.1,2,13.91,1014.4,29.7,102.08,-999,-999,347.6,386.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,199.35,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,9:17,353.8,2,14.83,380.9,2,13.8,1014,29,101.13,-999,-999,359.1,386.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,184.27,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,12:17,355.8,2,15.36,382.9,2,14.38,1014.9,28.7,100.09,-999,-999,361.3,388.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,184.13,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,15:17,351.5,2,16.13,380.7,2,14.71,1015,30.3,99.76,-999,-999,357.3,386.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,190.58,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,18:17,360.2,2,18.02,378.7,2,15,1014,33.3,100.1,-999,-999,366.8,384.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,207.34,2
CHEECA_80W_25N,24.898,-80.618,6/13/12,21:17,339.1,2,20.38,379.8,2,16.58,1013.4,35.1,100.9,-999,-999,346.2,386.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,192.62,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,0:17,326,2,18.1,381.9,2,14.89,1013.7,34.7,102.02,-999,-999,332,387.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,212.72,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,3:17,343.8,2,16.2,382,2,13.64,1014.8,32.7,102.04,-999,-999,349.5,387.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,209.83,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,6:17,338,2,16.23,381.8,2,14.57,1013.5,31,101.8,-999,-999,343.6,387.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,194,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,9:17,357.6,2,16.4,381.7,2,15.16,1012.9,30.2,101.23,-999,-999,363.5,387.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,200.73,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,12:17,356.7,2,17.89,379,2,16.83,1015,29.9,100.89,-999,-999,363.2,385.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,200.78,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,15:17,337.9,2,18.98,380.6,2,16.82,1016.2,30.5,101.56,-999,-999,344.4,387.1,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,218.39,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,18:17,350.7,2,19.12,378.3,2,17.29,1015.5,32.9,102.25,-999,-999,357.6,385,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,221.9,2
CHEECA_80W_25N,24.898,-80.618,6/14/12,21:17,340.9,2,20.32,379.3,2,16.35,1013.7,34.8,102.66,-999,-999,348,385.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,222.24,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,0:17,331.6,2,18.64,381.5,2,16.21,1014.5,34.1,102.99,-999,-999,337.9,387.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,221.77,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,3:17,346.7,2,17.31,381.1,2,15.32,1015.5,32.7,102.03,-999,-999,352.8,387,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,202.91,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,6:17,346.2,2,16.49,383.1,2,14.98,1014.3,31.6,102.44,-999,-999,352,389,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,203.72,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,9:17,329.8,2,15.78,382.5,2,14.61,1013.5,30.6,102.75,-999,-999,335.1,388.1,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,216.96,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,12:17,338.1,2,17.55,382.5,2,16.38,1014.1,29.9,102.51,-999,-999,344.1,388.9,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,204.3,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,15:17,335.1,2,18.37,381.5,2,15.95,1015.1,30.6,102.49,-999,-999,341.4,387.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,213.67,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,18:17,334.6,2,19.41,379.1,2,17.73,1015,32.6,102.95,-999,-999,341.3,385.9,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,221.55,2
CHEECA_80W_25N,24.898,-80.618,6/15/12,21:17,340.6,2,20.83,380.4,2,17.39,1014.1,34.5,103.17,-999,-999,347.9,387.1,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,224.42,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,0:17,327.5,2,16,382.3,2,14.63,1014.8,33.8,103.89,-999,-999,332.8,387.9,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,235.24,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,3:17,337.1,2,16.58,382.9,2,14.55,1015.1,32,103.32,-999,-999,342.8,388.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,198.52,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,6:17,350.3,2,16.04,385.9,2,14.6,1013.7,31,102.12,-999,-999,356,391.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,191.94,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,9:17,380.7,2,15.95,384.4,2,14.95,1013.2,30.2,100.41,-999,-999,386.9,390.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,177.13,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,12:17,378.8,2,16.54,382,2,15.03,1015.1,29.8,99.37,-999,-999,385.2,387.9,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,182.82,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,15:17,375.3,2,17.77,378.9,2,15.92,1015.9,30.2,98.95,-999,-999,382.1,385,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,188.13,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,18:17,359.5,2,18.78,378.1,2,15.89,1015.4,31.9,99.59,-999,-999,366.4,384.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,209.7,2
CHEECA_80W_25N,24.898,-80.618,6/16/12,21:17,344.6,2,19.09,378.6,2,16.01,1014.1,32.8,100.68,-999,-999,351.4,384.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,220.98,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,0:17,338.4,2,16.78,379.7,2,14.82,1014.5,31.9,101.12,-999,-999,344.2,385.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,214.23,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,3:17,316.4,2,16.08,380.3,2,14.56,1015.1,30.9,101.53,-999,-999,321.5,386,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,217.95,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,6:17,309.6,2,15.81,380.4,2,14.1,1014.3,30.1,101.42,-999,-999,314.6,385.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,207.7,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,9:17,328.5,2,15.49,380.4,2,14.03,1013.2,29.4,100.79,-999,-999,333.7,385.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,198.12,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,12:17,336,2,15.88,379.6,2,14.32,1014.9,29,100.01,-999,-999,341.4,385.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,190.06,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,15:17,330.5,2,16.74,379.5,2,14.35,1016.3,29.9,99.8,-999,-999,336.1,385.1,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,197.51,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,18:17,307.3,2,17.93,379.3,2,14.74,1014.8,31.3,100.87,-999,-999,313,385,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,223.41,2
CHEECA_80W_25N,24.898,-80.618,6/17/12,21:17,292.7,2,18.78,378.4,2,15.41,1013.2,31.5,102.38,-999,-999,298.3,384.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,241.58,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,0:17,309.4,2,16.36,379.8,2,14.09,1013.1,30.8,102.61,-999,-999,314.6,385.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,223.97,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,3:17,324.4,2,15.09,382,2,12.93,1014.3,29.8,102.08,-999,-999,329.4,387,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,211,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,6:17,333.3,2,14.94,381.4,2,13.41,1013.3,28.9,101.31,-999,-999,338.4,386.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,199.06,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,9:17,336.2,2,14.84,380.8,2,13.55,1012.3,28.5,100.36,-999,-999,341.2,386,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,190.71,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,12:17,314.8,2,15.34,381.5,2,13.89,1013.5,28.4,100.24,-999,-999,319.7,386.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,199.9,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,15:17,325,2,16.06,379.2,2,14.4,1015,29.3,100.51,-999,-999,330.3,384.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,208.91,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,18:17,310.2,2,16.96,378.3,2,14.85,1015,30.5,101.29,-999,-999,315.6,384,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,224.65,2
CHEECA_80W_25N,24.898,-80.618,6/18/12,21:17,303.4,2,18.02,379.1,2,15.18,1013.7,31,102.41,-999,-999,308.9,384.9,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,236.04,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,0:17,315.2,2,15.57,379.9,2,14.01,1014.1,30.5,102.46,-999,-999,320.2,385.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,221.12,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,3:17,313.9,2,15.19,379.9,2,13.98,1015.1,29.7,101.89,-999,-999,318.8,385.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,207.64,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,6:17,315.3,2,14.22,380.9,2,13.63,1014.2,29.1,101.31,-999,-999,319.9,386.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,202.14,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,9:17,334.7,2,14.56,380.8,2,14.1,1013.3,28.5,100.9,-999,-999,339.7,386.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,202.34,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,12:17,350.2,2,15.04,380,2,14.42,1013.9,28.3,100.37,-999,-999,355.5,385.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,198.87,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,15:17,366.1,2,15.05,380.5,2,14.17,1015,28.5,99.87,-999,-999,371.7,386,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,195.59,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,18:17,351.6,2,15.2,379.3,2,14.38,1014.7,28.6,99.62,-999,-999,357,384.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,196.44,2
CHEECA_80W_25N,24.898,-80.618,6/19/12,21:17,329.1,2,14.86,380.1,2,14.28,1013.4,28.5,99.72,-999,-999,334.1,385.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,200.78,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,0:17,375.9,2,14.44,379.8,2,14.11,1012.7,28.5,99.49,-999,-999,381.4,385.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,195.9,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,3:17,342.8,2,14.13,380.9,2,13.7,1014.1,28.3,98.88,-999,-999,347.7,386.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,187.81,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,6:17,322,2,14.17,380.7,2,13.73,1013.3,28.1,98.14,-999,-999,326.6,386,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,179.15,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,9:17,338.6,2,13.29,381.5,2,13.24,1012.2,27.9,97.22,-999,-999,343.1,386.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,166.5,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,12:17,371.9,2,14.24,381.7,2,13.95,1013.8,27.6,96.53,-999,-999,377.3,387.1,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,171.43,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,15:17,386.2,2,14.97,381.3,2,14,1014.9,27.8,96.44,-999,-999,392.1,386.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,175.58,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,18:17,375.5,2,15.64,382,2,13.81,1013.9,28.7,96.98,-999,-999,381.5,387.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,190.74,2
CHEECA_80W_25N,24.898,-80.618,6/20/12,21:17,355.2,2,15.05,381.2,2,13.99,1013.2,29.5,97.84,-999,-999,360.7,386.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,198.22,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,0:17,381.7,2,14.34,381.8,2,13.38,1013.9,29.2,97.88,-999,-999,387.2,387,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,191.69,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,3:17,394.7,2,14.38,382.2,2,13.63,1014.8,28.6,97.47,-999,-999,400.4,387.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,176.72,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,6:17,373.7,2,14.12,382,2,13.42,1013.4,28.2,96.77,-999,-999,379,387.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,169.33,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,9:17,396.2,2,14.53,381.3,2,13.73,1012.7,28.1,95.5,-999,-999,402,386.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,159.37,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,12:17,423,2,14.76,380.9,2,14.38,1013,28,94.57,-999,-999,429.4,386.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,151.62,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,15:17,420.1,2,15.38,379.7,2,14.26,1013.8,28.5,93.98,-999,-999,426.7,385.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,153.62,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,18:17,413,2,16.16,377.6,2,14.48,1012.7,29.7,94.53,-999,-999,419.8,383.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,169.9,2
CHEECA_80W_25N,24.898,-80.618,6/21/12,21:17,375.2,2,16.13,380,2,14.66,1011.2,30.8,96.83,-999,-999,381.4,385.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,208.85,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,0:17,373.7,2,15.32,380.2,2,14.21,1011.6,30.7,97.71,-999,-999,379.6,385.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,199.52,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,3:17,378.8,2,14.29,381.3,2,13.51,1012.3,29.7,97.55,-999,-999,384.3,386.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,183.76,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,6:17,388.7,2,14.46,380.3,2,13.87,1011.4,28.9,97.03,-999,-999,394.5,385.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,175.19,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,9:17,420.3,2,14.5,380.4,2,14.06,1010.2,28.4,96.78,-999,-999,426.5,385.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,175.24,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,12:17,423.3,2,15.11,381.5,2,14.57,1011,28.2,96.65,-999,-999,429.8,387.1,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,178,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,15:17,428.1,2,15.17,382.3,2,14.5,1011.5,28.3,96.52,-999,-999,434.7,388,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,176.92,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,18:17,413.7,2,16.54,382.2,2,15.41,1012,29,97.23,-999,-999,420.7,388.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,191.34,2
CHEECA_80W_25N,24.898,-80.618,6/22/12,21:17,412.5,2,14.97,384,2,13.73,1012.1,29.9,98.22,-999,-999,418.7,389.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/23/12,0:17,430.7,2,14.59,382.7,2,13.76,1012.4,29.4,98.38,-999,-999,437.1,388,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/23/12,3:17,430.5,2,14.54,380.3,2,13.8,1013.8,28.9,98.24,-999,-999,436.8,385.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/23/12,6:17,434.8,2,14.19,385.4,2,13.77,1011.9,28.5,97.77,-999,-999,441.1,390.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/23/12,9:17,435.6,2,13.85,380.2,2,13.67,1011.8,28.1,97.28,-999,-999,441.7,385.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/23/12,12:17,462.2,2,14.83,380,2,14.66,1012.7,28,96.17,-999,-999,469.2,385.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/23/12,15:17,426.1,2,15.94,378.4,2,15.43,1013.5,28.4,96.6,-999,-999,433,384.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,185.06,2
CHEECA_80W_25N,24.898,-80.618,6/23/12,18:17,405,2,16.11,378.6,2,15.23,1013.5,29.1,97.29,-999,-999,411.6,384.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,194.04,2
CHEECA_80W_25N,24.898,-80.618,6/23/12,21:17,404.4,2,15.8,380.2,2,14.86,1013.5,30,97.95,-999,-999,410.9,386,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,198.69,2
CHEECA_80W_25N,24.898,-80.618,6/24/12,0:17,427.3,2,12.98,380.2,2,12.89,1014,29,97.95,-999,-999,432.9,385.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,190.18,2
CHEECA_80W_25N,24.898,-80.618,6/24/12,3:17,438.8,2,14.47,379.9,2,14.14,1014.3,28.4,97.27,-999,-999,445.2,385.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,177.63,2
CHEECA_80W_25N,24.898,-80.618,6/24/12,6:17,423.5,2,14.66,382.5,2,14.4,1013.9,28.4,97.11,-999,-999,429.8,388.1,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,180.78,2
CHEECA_80W_25N,24.898,-80.618,6/24/12,9:17,439.3,2,14.62,381.7,2,14.27,1013.3,28.5,96.5,-999,-999,445.8,387.2,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,169.78,2
CHEECA_80W_25N,24.898,-80.618,6/24/12,12:17,447.6,2,15.22,383.6,2,14.85,1014.1,28.5,96.13,-999,-999,454.5,389.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,170.46,2
CHEECA_80W_25N,24.898,-80.618,6/24/12,15:17,428.5,2,16.35,382.5,2,15.39,1014.3,28.9,96.52,-999,-999,435.6,388.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,183.71,2
CHEECA_80W_25N,24.898,-80.618,6/24/12,18:17,424.2,2,15.58,383.1,2,14.71,1013,30,97.61,-999,-999,430.9,388.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/24/12,21:17,416.6,2,16.57,385.2,2,15.63,1012.1,30.5,98.8,-999,-999,423.6,391.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,0:17,431,2,15.53,380.7,2,15.08,1012.6,30.5,99.21,-999,-999,437.8,386.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,3:17,476.3,2,15.3,380.1,2,14.9,1011.6,29.9,98.49,-999,-999,483.7,385.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,6:17,529.2,2,15.22,382.5,2,14.85,1011.1,29.4,97.33,-999,-999,537.4,388.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,9:17,538.4,2,15.06,383.5,2,14.72,1010.6,29.1,96.43,-999,-999,546.6,389.3,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,12:17,501.6,2,15.21,383.9,2,14.92,1011.3,28.8,95.97,-999,-999,509.4,389.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,15:17,500.8,2,15.59,383.8,2,15.23,1011.5,28.9,95.81,-999,-999,508.7,389.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,18:17,501.6,2,16.24,384.9,2,15.21,1010.4,29.3,95.8,-999,-999,509.9,390.9,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/25/12,21:17,514.7,2,15.95,385.7,2,15.04,1009,30.2,95.89,-999,-999,523.1,391.6,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/26/12,0:17,541.9,2,15.59,382.7,2,15.12,1009.1,30.2,95.67,-999,-999,550.5,388.5,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/26/12,3:17,533.8,2,15.57,379,2,15,1008.6,29.8,95.41,-999,-999,542.3,384.8,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/26/12,6:17,485.1,2,14.92,381,2,14.66,1008.1,29.3,95.48,-999,-999,492.5,386.7,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
CHEECA_80W_25N,24.898,-80.618,6/26/12,9:17,513,2,15.07,383.7,2,14.71,1007.7,28.9,95.46,-999,-999,520.9,389.4,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,5,-999,5
